TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_TreeDepth5,Estimated_TreeDepth6,Estimated_TreeDepth7,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial23,2,30,2,0,-26.06754601413624,-2.186342834823006,-2.237043429950611,1,0,2,,,,,,,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
Trial23,3,1,0,0,-28.684878691737268,-1.388614555799838,-2.4313447354848674,0,0,1,4.0,9.0,11.0,,,,9,27,3,2,2,0,0,0,0,0,0,0,0,0,0
Trial23,3,2,0,0,9.956502261578397,0.3357373558250802,0.4372515385499169,0,0,1,4.0,9.0,11.0,,,,9,27,3,5,5,0,0,0,0,0,0,0,0,0,0
Trial23,3,3,0,0,1.7191086472264303,0.5499924173755337,-0.1742627512327415,0,0,1,4.0,9.0,12.0,,,,9,27,3,5,5,0,0,0,0,0,0,0,0,0,0
Trial23,3,4,0,0,11.205537854527757,0.8176848668378154,0.529975420556104,0,0,1,4.0,9.0,12.0,,,,9,9,5,5,5,0,0,0,0,0,0,0,0,0,0
Trial23,3,5,0,0,12.650253998678355,0.1172512758218622,0.6372259184913415,0,0,1,4.0,10.0,13.0,15.0,17.0,19.0,15,9,5,5,5,0,0,0,0,0,0,0,0,0,0
Trial23,3,6,0,0,16.117952399616364,0.8135881476491521,0.8946552977473539,0,0,1,4.0,10.0,13.0,15.0,17.0,19.0,15,9,5,5,5,0,0,0,0,0,0,0,0,0,0
Trial23,3,7,0,0,11.17576547737264,0.1526030795582128,0.5277652270260252,0,0,1,4.0,10.0,13.0,15.0,17.0,19.0,15,9,5,5,5,0,0,0,0,0,0,0,0,0,0
Trial23,3,8,0,0,29.817386419551323,1.4204647168657538,1.9116516994403625,0,0,1,4.0,10.0,13.0,15.0,17.0,20.0,15,9,5,5,5,0,0,0,0,0,0,0,0,0,0
Trial23,3,9,0,0,15.277280614775812,0.8207025008098491,0.83224686693601,0,0,1,4.0,10.0,13.0,15.0,17.0,20.0,15,9,5,5,5,0,0,0,0,0,0,0,0,0,0
Trial23,3,10,0,0,17.548383186635178,1.181612713972215,1.000845302469603,0,0,1,4.0,10.0,13.0,15.0,17.0,20.0,15,9,5,5,5,0,0,0,0,0,0,0,0,0,0
Trial23,3,11,0,0,10.943762759275938,0.317112187773462,0.5105421848810722,0,0,1,4.0,10.0,13.0,15.0,18.0,18.0,15,9,5,5,5,0,0,0,0,0,0,0,0,0,0
Trial23,3,12,0,0,-12.01491053465929,-1.512824352663421,-1.193826630180994,0,0,1,4.0,10.0,13.0,15.0,18.0,18.0,15,27,5,5,5,0,0,0,0,0,0,0,0,0,0
Trial23,3,13,0,0,5.7269058928133205,-0.7050802681028437,0.1232616115654502,0,0,1,4.0,10.0,13.0,15.0,18.0,18.0,15,9,5,5,5,0,0,0,0,0,0,0,0,0,0
Trial23,3,14,0,0,-10.690069061363678,-1.4170969878823954,-1.0954751939687628,0,0,1,4.0,10.0,13.0,16.0,21.0,24.0,16,27,5,5,5,0,0,0,0,0,0,0,0,0,0
Trial23,3,15,0,0,11.103188742268712,0.177636326146925,0.522377392876095,0,0,1,4.0,10.0,13.0,16.0,21.0,24.0,16,9,5,5,5,0,0,0,0,0,0,0,0,0,0
Trial23,3,16,1,1,11.2900898061661,0.6565180090792357,0.5362522514417588,1,0,1,4.0,10.0,13.0,16.0,21.0,24.0,16,9,5,5,5,0,0,0,0,0,0,0,0,0,0
Trial23,3,17,1,1,7.176047675724267,-0.3422168251341178,0.2308406529053216,0,0,1,4.0,10.0,13.0,16.0,21.0,24.0,16,9,5,5,5,0,0,0,0,0,0,0,0,0,0
Trial23,3,18,1,1,-7.350298152539183,-0.4877276267399297,-0.8475426887418332,1,0,1,4.0,10.0,13.0,16.0,21.0,24.0,16,3,1,4,4,0,0,0,0,0,0,0,0,0,0
Trial23,3,19,1,1,-3.2700461028415018,-0.0078006428680975,-0.5446395435093585,1,0,1,4.0,10.0,13.0,16.0,21.0,24.0,16,3,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial23,3,20,1,1,-3.2387207915583165,0.0068455547795052,-0.5423140657698727,1,0,1,4.0,10.0,13.0,16.0,21.0,24.0,16,16,0,4,4,0,0,0,0,0,0,0,0,0,0
Trial23,3,21,1,1,12.119866699774285,0.3539949740994256,0.597851884957971,0,0,1,4.0,10.0,13.0,16.0,21.0,24.0,16,3,1,1,1,2,2,2,2,2,2,2,2,2,2
Trial23,3,22,1,1,4.872811410902599,-0.020787818150648,0.0598567283020186,1,0,1,4.0,10.0,13.0,16.0,22.0,26.0,16,3,1,1,1,2,2,2,2,2,2,2,2,2,2
Trial23,3,23,1,1,-0.9923280523625558,-0.0045934364333527,-0.3755499987852837,1,0,1,4.0,10.0,13.0,16.0,22.0,26.0,16,3,1,1,1,2,2,2,2,2,2,2,2,2,2
Trial23,3,24,1,1,-0.1111488138100593,-0.0415612263256211,-0.3101344412118528,1,0,1,4.0,10.0,13.0,16.0,22.0,26.0,16,3,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial23,3,25,1,1,11.808955886135598,0.5792516923916623,0.5747709913781435,0,0,1,4.0,10.0,13.0,16.0,22.0,26.0,16,16,4,4,4,2,2,2,2,2,2,2,2,2,2
Trial23,3,26,1,1,8.548394701455646,0.3263959034033041,0.3327187294019111,0,0,1,4.0,10.0,13.0,16.0,22.0,26.0,16,16,4,4,4,2,2,2,2,2,2,2,2,2,2
Trial23,3,27,1,1,14.236152053197069,0.5942301853177918,0.7549572504975037,0,0,1,4.0,10.0,13.0,16.0,22.0,26.0,16,16,4,4,4,2,2,2,2,2,2,2,2,2,2
Trial23,3,28,1,1,-4.602692348256273,-0.2805211935612238,-0.6435703777572799,1,0,1,4.0,10.0,13.0,16.0,22.0,26.0,16,16,4,4,4,2,2,2,2,2,2,2,2,2,2
Trial23,3,29,1,1,-17.559015754256258,-2.244559061384156,-1.6054009368810247,1,0,2,,,,,,,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
Trial23,3,30,1,1,13.847489865994447,1.810061609289367,0.7261043763361319,1,0,2,,,,,,,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
Trial23,4,1,0,0,-12.422658797198336,0.1543009104615933,-1.2240963855004734,0,0,1,4.0,9.0,11.0,,,,9,27,3,2,2,0,0,0,0,0,0,0,0,0,0
Trial23,4,2,0,0,13.133242643880196,0.6432565763543816,0.6730812475154513,0,0,1,4.0,9.0,11.0,,,,9,27,3,2,2,0,0,0,0,0,0,0,0,0,0
Trial23,4,3,0,0,-2.6542908105205347,0.0651701379920106,-0.4989280991020497,0,0,1,4.0,9.0,12.0,,,,9,27,3,2,2,0,0,0,0,0,0,0,0,0,0
Trial23,4,4,0,0,-3.676547405004089,-0.665321312868796,-0.5748167290033936,0,0,1,4.0,9.0,12.0,,,,9,27,3,2,2,0,0,0,0,0,0,0,0,0,0
Trial23,4,5,0,0,35.71976813643492,2.389310532826044,2.349823156651974,0,0,1,4.0,10.0,14.0,27.0,,,27,27,3,2,2,0,0,0,0,0,0,0,0,0,0
Trial23,4,6,0,0,4.922188861637276,-0.2871147587435249,0.0635223315414566,0,0,1,4.0,10.0,14.0,27.0,,,27,9,5,5,5,0,0,0,0,0,0,0,0,0,0
Trial23,4,7,0,0,22.57215207568538,1.280592227473668,1.3737917231514112,0,0,1,4.0,10.0,14.0,27.0,,,27,9,5,5,5,0,0,0,0,0,0,0,0,0,0
Trial23,4,8,0,0,18.913939724020924,0.3611510792078209,1.1022192776870303,0,0,1,4.0,10.0,14.0,27.0,,,27,9,5,5,5,0,0,0,0,0,0,0,0,0,0
Trial23,4,9,0,0,11.199801613972683,0.4066545110232321,0.5295495828174599,0,0,1,4.0,10.0,14.0,27.0,,,27,9,5,5,5,0,0,0,0,0,0,0,0,0,0
Trial23,4,10,0,0,3.898687974981319,-0.1830113365032633,-0.012458670107519,0,0,1,4.0,10.0,14.0,27.0,,,27,9,5,5,5,0,0,0,0,0,0,0,0,0,0
Trial23,4,11,0,0,5.048174927487197,-0.2500820154329624,0.0728750811109922,0,0,1,4.0,10.0,14.0,27.0,,,27,9,5,5,5,0,0,0,0,0,0,0,0,0,0
Trial23,4,12,0,0,4.490568159811773,0.1458080981453142,0.0314803727266623,0,0,1,4.0,10.0,14.0,27.0,,,27,27,5,5,5,0,0,0,0,0,0,0,0,0,0
Trial23,4,13,0,0,30.28131775676178,1.7502231225487646,1.946092282889948,0,0,1,4.0,10.0,14.0,27.0,,,27,27,5,5,5,0,0,0,0,0,0,0,0,0,0
Trial23,4,14,0,0,15.194175009769705,1.1504446081356483,0.8260774075898251,0,0,1,4.0,10.0,14.0,27.0,,,27,9,5,5,5,0,0,0,0,0,0,0,0,0,0
Trial23,4,15,1,1,8.354064128660251,-0.070845321520284,0.3182923309839716,0,0,1,4.0,10.0,14.0,28.0,29.0,29.0,28,9,5,5,5,0,0,0,0,0,0,0,0,0,0
Trial23,4,16,1,1,1.4206236695632042,-0.3249688580903684,-0.1964211957203891,1,0,1,4.0,10.0,14.0,28.0,29.0,29.0,28,9,5,5,5,0,0,0,0,0,0,0,0,0,0
Trial23,4,17,1,1,12.543065307304426,0.2244497176243117,0.6292686179728793,1,0,1,4.0,10.0,14.0,28.0,29.0,29.0,28,9,5,5,5,0,0,0,0,0,0,0,0,0,0
Trial23,4,18,1,1,7.752464975223836,0.966725253829236,0.2736317870946336,1,0,1,4.0,10.0,14.0,28.0,29.0,29.0,28,9,5,5,5,0,0,0,0,0,0,0,0,0,0
Trial23,4,19,1,1,-13.791387134147094,-1.0647083930798344,-1.325705823638324,1,0,1,4.0,10.0,14.0,28.0,29.0,29.0,28,3,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial23,4,20,1,1,-16.06604476775894,-1.2751768420580891,-1.4945681740902124,1,0,1,4.0,10.0,14.0,28.0,29.0,29.0,28,3,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial23,4,21,1,1,-2.925943946605648,-1.0994672269520125,-0.5190946447786933,1,0,1,4.0,10.0,14.0,28.0,29.0,29.0,28,3,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial23,4,22,1,1,21.79716259628971,1.628776624809366,1.316259308983904,1,0,1,4.0,10.0,14.0,28.0,29.0,29.0,28,3,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial23,4,23,1,1,-0.2027447881809829,0.0478882937971028,-0.3169341948519842,1,0,1,4.0,10.0,14.0,28.0,30.0,30.0,28,3,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial23,4,24,1,1,0.0882110173093125,-0.0388499278983184,-0.2953346888574493,1,0,1,4.0,10.0,14.0,28.0,30.0,30.0,28,3,1,1,1,0,0,0,0,0,0,0,0,0,0
Trial23,4,25,1,1,6.558750911741673,0.0557737011351543,0.1850147752206304,0,0,1,4.0,10.0,14.0,28.0,30.0,30.0,28,16,4,4,4,2,2,2,2,2,2,2,2,2,2
Trial23,4,26,1,1,-6.582637544664042,-1.1502804514847842,-0.7905543434719174,1,0,1,4.0,10.0,14.0,28.0,30.0,30.0,28,3,4,4,4,2,2,2,2,2,2,2,2,2,2
Trial23,4,27,1,1,-7.396244418368027,-1.509907898334784,-0.8509535732317449,1,0,1,4.0,10.0,14.0,28.0,30.0,30.0,28,3,4,4,4,2,2,2,2,2,2,2,2,2,2
Trial23,4,28,1,1,-6.035856221189842,-0.4370971708356245,-0.7499632768864642,1,0,1,4.0,10.0,14.0,28.0,30.0,30.0,28,16,4,4,4,2,2,2,2,2,2,2,2,2,2
Trial23,4,29,1,1,11.365213319675313,0.6579852005696097,0.5418291492033911,1,0,2,,,,,,,2,16,4,4,4,2,2,2,2,2,2,2,2,2,2
Trial23,4,30,1,1,-23.40215990929317,-1.920315398502243,-2.039174811889205,1,0,2,,,,,,,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
