TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_TreeDepth5,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial29,66,11,0,0,-10.020080070506818,-0.8540174899684145,-0.9064145073106218,0,0,1,4,8,12.0,16.0,4,27,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial29,66,12,0,0,-0.718947206936297,0.1089592705718274,0.0914990879544557,0,0,1,4,8,12.0,16.0,4,27,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial29,66,13,0,0,6.266883892762107,0.6656145782703486,0.8410051890788405,0,0,2,18,27,,,27,27,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial29,66,14,0,0,6.906703440874211,0.80770526910902,0.9096510879110312,0,0,2,18,27,,,27,27,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial29,66,15,0,0,-3.2198144123366608,-0.096609556102944,-0.1768176236577653,0,0,2,18,27,,,27,27,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial29,66,16,0,0,-13.938939843708903,-1.1794906461938437,-1.3268668869269415,0,0,2,18,27,,,27,27,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial29,66,17,0,0,-8.894667285680567,-0.3372304448629389,-0.7856695685234422,0,0,2,18,27,,,27,27,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial29,66,18,0,0,-10.576352228527504,-0.4559547241062892,-0.9660966511202724,0,0,2,18,28,,,28,27,3,3,3,2,2,2,2,2,2,2,2,2,2
Trial29,66,19,1,1,-18.69304618386209,-1.7548416221968834,-1.8369324262287388,1,0,2,18,28,,,28,17,2,3,3,2,2,2,2,2,2,2,2,2,2
Trial29,66,20,1,1,0.4354109013240109,0.6139165552178413,0.215349555089405,1,0,2,18,28,,,28,17,2,4,4,1,1,1,1,1,1,1,1,1,1
